ncbi_id,status,comment,checked_utc
WP_028169910.1,live,,2026-08-31T19:45:50+00:00
WP_028170619.1,live,,2026-08-31T19:45:50+00:00
WP_028292577.1,live,,2026-08-31T19:45:50+00:00
WP_028293087.1,live,,2026-08-31T19:45:50+00:00
WP_028293088.1,live,,2026-08-31T19:45:50+00:00
WP_028293089.1,live,,2026-08-31T19:45:50+00:00
WP_028293682.1,live,,2026-08-31T19:45:50+00:00
WP_028293857.1,live,,2026-08-31T19:45:50+00:00
WP_028294529.1,live,,2026-08-31T19:45:50+00:00
WP_028294795.1,live,,2026-08-31T19:45:50+00:00
WP_028294960.1,live,,2026-08-31T19:45:50+00:00
WP_028451350.1,live,,2026-08-31T19:45:50+00:00
WP_028451351.1,live,,2026-08-31T19:45:50+00:00
WP_028453006.1,live,,2026-08-31T19:45:50+00:00
WP_028453300.1,live,,2026-08-31T19:45:50+00:00
WP_028453349.1,live,,2026-08-31T19:45:50+00:00
WP_028497876.1,live,,2026-08-31T19:45:50+00:00
WP_028497925.1,live,,2026-08-31T19:45:50+00:00
WP_028497926.1,live,,2026-08-31T19:45:50+00:00
WP_028498229.1,live,,2026-08-31T19:45:50+00:00
WP_028499083.1,live,,2026-08-31T19:45:50+00:00
WP_028499093.1,live,,2026-08-31T19:45:50+00:00
WP_028500181.1,live,,2026-08-31T19:45:50+00:00
WP_028795016.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_028843346.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_028843502.1,live,,2026-08-31T19:45:50+00:00
WP_028843732.1,live,,2026-08-31T19:45:50+00:00
WP_028893492.1,live,,2026-08-31T19:45:50+00:00
WP_028894437.1,live,,2026-08-31T19:45:50+00:00
WP_028894910.1,live,,2026-08-31T19:45:50+00:00
WP_028894934.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_028894941.1,live,,2026-08-31T19:45:50+00:00
WP_028894945.1,live,,2026-08-31T19:45:50+00:00
WP_028894984.1,live,,2026-08-31T19:45:50+00:00
WP_028988985.1,live,,2026-08-31T19:45:50+00:00
WP_028990754.1,live,,2026-08-31T19:45:50+00:00
WP_028990757.1,live,,2026-08-31T19:45:50+00:00
WP_028990771.1,live,,2026-08-31T19:45:50+00:00
WP_028990772.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_028990775.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_028990786.1,live,,2026-08-31T19:45:50+00:00
WP_028990787.1,live,,2026-08-31T19:45:50+00:00
WP_029040377.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_029040882.1,live,,2026-08-31T19:45:50+00:00
WP_029042388.1,live,,2026-08-31T19:45:50+00:00
WP_030482627.1,live,,2026-08-31T19:45:50+00:00
WP_030482631.1,live,,2026-08-31T19:45:50+00:00
WP_031341609.1,live,,2026-08-31T19:45:50+00:00
WP_031341616.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_031341717.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_031341732.1,live,,2026-08-31T19:45:50+00:00
WP_031472389.1,live,,2026-08-31T19:45:50+00:00
WP_031472411.1,live,,2026-08-31T19:45:50+00:00
WP_031472423.1,live,,2026-08-31T19:45:50+00:00
WP_031472441.1,live,,2026-08-31T19:45:50+00:00
WP_031475619.1,live,,2026-08-31T19:45:50+00:00
WP_031497382.1,live,,2026-08-31T19:45:50+00:00
WP_031497915.1,live,,2026-08-31T19:45:50+00:00
WP_031497916.1,live,,2026-08-31T19:45:50+00:00
WP_031497919.1,live,,2026-08-31T19:45:50+00:00
WP_031497920.1,live,,2026-08-31T19:45:50+00:00
WP_031497931.1,live,,2026-08-31T19:45:50+00:00
WP_031500836.1,live,,2026-08-31T19:45:50+00:00
WP_032126499.1,live,,2026-08-31T19:45:50+00:00
WP_032820732.1,live,,2026-08-31T19:45:50+00:00
WP_033047239.1,live,,2026-08-31T19:45:50+00:00
WP_033135477.1,live,,2026-08-31T19:45:50+00:00
WP_033135903.1,live,,2026-08-31T19:45:50+00:00
WP_033135906.1,live,,2026-08-31T19:45:50+00:00
WP_033137842.1,live,,2026-08-31T19:45:50+00:00
WP_033137843.1,live,,2026-08-31T19:45:50+00:00
WP_033137844.1,live,,2026-08-31T19:45:50+00:00
WP_033137845.1,live,,2026-08-31T19:45:50+00:00
WP_033137846.1,live,,2026-08-31T19:45:50+00:00
WP_033137847.1,live,,2026-08-31T19:45:50+00:00
WP_033137851.1,live,,2026-08-31T19:45:50+00:00
WP_033138146.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_033138171.1,live,,2026-08-31T19:45:50+00:00
WP_033138263.1,live,,2026-08-31T19:45:50+00:00
WP_033138599.1,live,,2026-08-31T19:45:50+00:00
WP_033138620.1,live,,2026-08-31T19:45:50+00:00
WP_033138953.1,live,,2026-08-31T19:45:50+00:00
WP_033297149.1,live,,2026-08-31T19:45:50+00:00
WP_034600888.1,live,,2026-08-31T19:45:50+00:00
WP_034639316.1,live,,2026-08-31T19:45:50+00:00
WP_035266488.1,live,,2026-08-31T19:45:50+00:00
WP_035848353.1,live,,2026-08-31T19:45:50+00:00
WP_035850125.1,live,,2026-08-31T19:45:50+00:00
WP_035850127.1,live,,2026-08-31T19:45:50+00:00
WP_035850138.1,live,,2026-08-31T19:45:50+00:00
WP_035856347.1,live,,2026-08-31T19:45:50+00:00
WP_035871824.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_036206442.1,live,,2026-08-31T19:45:50+00:00
WP_036207454.1,live,,2026-08-31T19:45:50+00:00
WP_036207748.1,live,,2026-08-31T19:45:50+00:00
WP_036209112.1,live,,2026-08-31T19:45:50+00:00
WP_036213145.1,live,,2026-08-31T19:45:50+00:00
WP_036221191.1,live,,2026-08-31T19:45:50+00:00
WP_036221587.1,live,,2026-08-31T19:45:50+00:00
WP_036222827.1,live,,2026-08-31T19:45:50+00:00
WP_036223810.1,live,,2026-08-31T19:45:50+00:00
WP_036224722.1,live,,2026-08-31T19:45:50+00:00
WP_038015123.1,live,,2026-08-31T19:45:50+00:00
WP_038020179.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_038020356.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_038037629.1,live,,2026-08-31T19:45:50+00:00
WP_038037632.1,live,,2026-08-31T19:45:50+00:00
WP_038039982.1,live,,2026-08-31T19:45:50+00:00
WP_038070577.1,live,,2026-08-31T19:45:50+00:00
WP_039913575.1,live,,2026-08-31T19:45:50+00:00
WP_039913577.1,live,,2026-08-31T19:45:50+00:00
WP_039913691.1,live,,2026-08-31T19:45:50+00:00
WP_039913693.1,live,,2026-08-31T19:45:50+00:00
WP_039913853.1,live,,2026-08-31T19:45:50+00:00
WP_039913868.1,live,,2026-08-31T19:45:50+00:00
WP_039914556.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_039914666.1,live,,2026-08-31T19:45:50+00:00
WP_039914670.1,live,,2026-08-31T19:45:50+00:00
WP_039914715.1,live,,2026-08-31T19:45:50+00:00
WP_039914720.1,live,,2026-08-31T19:45:50+00:00
WP_039914724.1,live,,2026-08-31T19:45:50+00:00
WP_039914728.1,live,,2026-08-31T19:45:50+00:00
WP_039915233.1,live,,2026-08-31T19:45:50+00:00
WP_039916367.1,live,,2026-08-31T19:45:50+00:00
WP_039916561.1,live,,2026-08-31T19:45:50+00:00
WP_039916563.1,live,,2026-08-31T19:45:50+00:00
WP_039917186.1,live,,2026-08-31T19:45:50+00:00
WP_039917649.1,live,,2026-08-31T19:45:50+00:00
WP_039977896.1,live,,2026-08-31T19:45:50+00:00
WP_040439023.1,live,,2026-08-31T19:45:50+00:00
WP_040440541.1,live,,2026-08-31T19:45:50+00:00
WP_040441028.1,live,,2026-08-31T19:45:50+00:00
WP_040563976.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_040564106.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_040825136.1,live,,2026-08-31T19:45:50+00:00
WP_040825137.1,live,,2026-08-31T19:45:50+00:00
WP_040846636.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_041185367.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_041265156.1,live,,2026-08-31T19:45:50+00:00
WP_041292035.1,live,,2026-08-31T19:45:50+00:00
WP_041292567.1,live,,2026-08-31T19:45:50+00:00
WP_041324019.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_041366602.1,live,,2026-08-31T19:45:50+00:00
WP_041366979.1,live,,2026-08-31T19:45:50+00:00
WP_041398149.1,live,,2026-08-31T19:45:50+00:00
WP_041437871.1,live,,2026-08-31T19:45:50+00:00
WP_041438039.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_041453380.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_041453381.1,live,,2026-08-31T19:45:50+00:00
WP_041491499.1,live,,2026-08-31T19:45:50+00:00
WP_041491671.1,live,,2026-08-31T19:45:50+00:00
WP_041606024.1,live,,2026-08-31T19:45:50+00:00
WP_041638510.1,live,,2026-08-31T19:45:50+00:00
WP_041639029.1,live,,2026-08-31T19:45:50+00:00
WP_041717966.1,live,,2026-08-31T19:45:50+00:00
WP_041727389.1,live,,2026-08-31T19:45:50+00:00
WP_041737392.1,live,,2026-08-31T19:45:50+00:00
WP_041770260.1,live,,2026-08-31T19:45:50+00:00
WP_041774388.1,suppressed,This record was suppressed. Please contact info@ncbi.nlm.nih.gov for further details.,2026-08-31T19:45:50+00:00
WP_041774390.1,live,,2026-08-31T19:45:50+00:00
WP_041822465.1,live,,2026-08-31T19:45:50+00:00
WP_041822467.1,live,,2026-08-31T19:45:50+00:00
WP_041855758.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_041974977.1,live,,2026-08-31T19:45:50+00:00
WP_042250318.1,live,,2026-08-31T19:45:50+00:00
WP_042251227.1,live,,2026-08-31T19:45:50+00:00
WP_042251229.1,live,,2026-08-31T19:45:50+00:00
WP_042500798.1,live,,2026-08-31T19:45:50+00:00
WP_042501438.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_042501442.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_043485788.1,live,,2026-08-31T19:45:50+00:00
WP_043589687.1,live,,2026-08-31T19:45:50+00:00
WP_043589695.1,live,,2026-08-31T19:45:50+00:00
WP_043714295.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_043813852.1,live,,2026-08-31T19:45:50+00:00
WP_043949361.1,live,,2026-08-31T19:45:50+00:00
WP_043949448.1,live,,2026-08-31T19:45:50+00:00
WP_043950891.1,live,,2026-08-31T19:45:50+00:00
WP_043990755.1,live,,2026-08-31T19:45:50+00:00
WP_044005629.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_044281215.1,live,,2026-08-31T19:45:50+00:00
WP_044948976.1,live,,2026-08-31T19:45:50+00:00
WP_048601147.1,live,,2026-08-31T19:45:50+00:00
WP_048601325.1,live,,2026-08-31T19:45:50+00:00
WP_048671554.1,live,,2026-08-31T19:45:50+00:00
WP_048672845.1,live,,2026-08-31T19:45:50+00:00
WP_048672974.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_048673046.1,live,,2026-08-31T19:45:50+00:00
WP_048673078.1,live,,2026-08-31T19:45:50+00:00
WP_048673516.1,live,,2026-08-31T19:45:50+00:00
WP_048674116.1,live,,2026-08-31T19:45:50+00:00
WP_048674146.1,live,,2026-08-31T19:45:50+00:00
WP_048674149.1,live,,2026-08-31T19:45:50+00:00
WP_048674151.1,live,,2026-08-31T19:45:50+00:00
WP_048674153.1,live,,2026-08-31T19:45:50+00:00
WP_048674154.1,live,,2026-08-31T19:45:50+00:00
WP_048674159.1,live,,2026-08-31T19:45:50+00:00
WP_048674161.1,live,,2026-08-31T19:45:50+00:00
WP_048674266.1,live,,2026-08-31T19:45:50+00:00
WP_048676005.1,live,,2026-08-31T19:45:50+00:00
WP_050739397.1,live,,2026-08-31T19:45:50+00:00
WP_050739404.1,live,,2026-08-31T19:45:50+00:00
WP_050739420.1,live,,2026-08-31T19:45:50+00:00
WP_050740040.1,live,,2026-08-31T19:45:50+00:00
WP_050740823.1,live,,2026-08-31T19:45:50+00:00
WP_050742222.1,live,,2026-08-31T19:45:50+00:00
WP_050742297.1,live,,2026-08-31T19:45:50+00:00
WP_050802092.1,live,,2026-08-31T19:45:50+00:00
WP_050807015.1,live,,2026-08-31T19:45:50+00:00
WP_051066612.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_051082157.1,live,,2026-08-31T19:45:50+00:00
WP_051084584.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_051181753.1,live,,2026-08-31T19:45:50+00:00
WP_051219571.1,live,,2026-08-31T19:45:50+00:00
WP_051278818.1,live,,2026-08-31T19:45:50+00:00
WP_051279210.1,live,,2026-08-31T19:45:50+00:00
WP_051280734.1,live,,2026-08-31T19:45:50+00:00
WP_051280833.1,live,,2026-08-31T19:45:50+00:00
WP_051332394.1,live,,2026-08-31T19:45:50+00:00
WP_051332396.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_051374566.1,live,,2026-08-31T19:45:50+00:00
WP_051374743.1,live,,2026-08-31T19:45:50+00:00
WP_051409364.1,live,,2026-08-31T19:45:50+00:00
WP_051528663.1,live,,2026-08-31T19:45:50+00:00
WP_051643003.1,live,,2026-08-31T19:45:50+00:00
WP_051643008.1,live,,2026-08-31T19:45:50+00:00
WP_051706026.1,live,,2026-08-31T19:45:50+00:00
WP_051706040.1,live,,2026-08-31T19:45:50+00:00
WP_051914668.1,live,,2026-08-31T19:45:50+00:00
WP_051962553.1,live,,2026-08-31T19:45:50+00:00
WP_051962770.1,live,,2026-08-31T19:45:50+00:00
WP_051962888.1,live,,2026-08-31T19:45:50+00:00
WP_052018334.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_052216349.1,live,,2026-08-31T19:45:50+00:00
WP_052216563.1,live,,2026-08-31T19:45:50+00:00
WP_052218296.1,live,,2026-08-31T19:45:50+00:00
WP_052218300.1,live,,2026-08-31T19:45:50+00:00
WP_052219075.1,live,,2026-08-31T19:45:50+00:00
WP_052535627.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_052567677.1,live,,2026-08-31T19:45:50+00:00
WP_052567694.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_052588977.1,live,,2026-08-31T19:45:50+00:00
WP_053085305.1,live,,2026-08-31T19:45:50+00:00
WP_053085462.1,live,,2026-08-31T19:45:50+00:00
WP_053085463.1,live,,2026-08-31T19:45:50+00:00
WP_053094601.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_053094728.1,live,,2026-08-31T19:45:50+00:00
WP_053094877.1,live,,2026-08-31T19:45:50+00:00
WP_054029652.1,live,,2026-08-31T19:45:50+00:00
WP_054031154.1,live,,2026-08-31T19:45:50+00:00
WP_054031155.1,live,,2026-08-31T19:45:50+00:00
WP_054031333.1,live,,2026-08-31T19:45:50+00:00
WP_054031651.1,live,,2026-08-31T19:45:50+00:00
WP_054031749.1,live,,2026-08-31T19:45:50+00:00
WP_054032680.1,live,,2026-08-31T19:45:50+00:00
WP_054032828.1,live,,2026-08-31T19:45:50+00:00
WP_054033354.1,live,,2026-08-31T19:45:50+00:00
WP_054033432.1,live,,2026-08-31T19:45:50+00:00
WP_054135647.1,live,,2026-08-31T19:45:50+00:00
WP_054135652.1,live,,2026-08-31T19:45:50+00:00
WP_054135663.1,live,,2026-08-31T19:45:50+00:00
WP_054738614.1,live,,2026-08-31T19:45:50+00:00
WP_054738626.1,live,,2026-08-31T19:45:50+00:00
WP_054738628.1,live,,2026-08-31T19:45:50+00:00
WP_054738800.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_054739632.1,live,,2026-08-31T19:45:50+00:00
WP_054739820.1,live,,2026-08-31T19:45:50+00:00
WP_054740211.1,live,,2026-08-31T19:45:50+00:00
WP_054740515.1,live,,2026-08-31T19:45:50+00:00
WP_054740518.1,live,,2026-08-31T19:45:50+00:00
WP_054743070.1,live,,2026-08-31T19:45:50+00:00
WP_054743321.1,live,,2026-08-31T19:45:50+00:00
WP_056671633.1,live,,2026-08-31T19:45:50+00:00
WP_056671639.1,live,,2026-08-31T19:45:50+00:00
WP_056672825.1,live,,2026-08-31T19:45:50+00:00
WP_056672827.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_056674044.1,live,,2026-08-31T19:45:50+00:00
WP_057180186.1,live,,2026-08-31T19:45:50+00:00
WP_057180233.1,live,,2026-08-31T19:45:50+00:00
WP_057181163.1,live,,2026-08-31T19:45:50+00:00
WP_057181706.1,live,,2026-08-31T19:45:50+00:00
WP_057181813.1,live,,2026-08-31T19:45:50+00:00
WP_057182955.1,live,,2026-08-31T19:45:50+00:00
WP_057828621.1,live,,2026-08-31T19:45:50+00:00
WP_057828654.1,live,,2026-08-31T19:45:50+00:00
WP_057828664.1,live,,2026-08-31T19:45:50+00:00
WP_057940794.1,live,,2026-08-31T19:45:50+00:00
WP_057940888.1,live,,2026-08-31T19:45:50+00:00
WP_058741147.1,live,,2026-08-31T19:45:50+00:00
WP_058741157.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_059175774.1,live,,2026-08-31T19:45:50+00:00
WP_059176536.1,live,,2026-08-31T19:45:50+00:00
WP_059176702.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_059176896.1,live,,2026-08-31T19:45:50+00:00
WP_060635707.1,live,,2026-08-31T19:45:50+00:00
WP_060722901.1,live,,2026-08-31T19:45:50+00:00
WP_060724130.1,live,,2026-08-31T19:45:50+00:00
WP_061212762.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_061212895.1,live,,2026-08-31T19:45:50+00:00
WP_061213195.1,live,,2026-08-31T19:45:50+00:00
WP_061213816.1,live,,2026-08-31T19:45:50+00:00
WP_061214218.1,live,,2026-08-31T19:45:50+00:00
WP_062194996.1,live,,2026-08-31T19:45:50+00:00
WP_062202990.1,live,,2026-08-31T19:45:50+00:00
WP_062204793.1,live,,2026-08-31T19:45:50+00:00
WP_062204852.1,live,,2026-08-31T19:45:50+00:00
WP_062485394.1,live,,2026-08-31T19:45:50+00:00
WP_062485752.1,live,,2026-08-31T19:45:50+00:00
WP_063204610.1,live,,2026-08-31T19:45:50+00:00
WP_063204794.1,live,,2026-08-31T19:45:50+00:00
WP_063205193.1,live,,2026-08-31T19:45:50+00:00
WP_063205573.1,live,,2026-08-31T19:45:50+00:00
WP_063205860.1,live,,2026-08-31T19:45:50+00:00
WP_063206358.1,live,,2026-08-31T19:45:50+00:00
WP_066539087.1,live,,2026-08-31T19:45:50+00:00
WP_066539665.1,live,,2026-08-31T19:45:50+00:00
WP_066539689.1,live,,2026-08-31T19:45:50+00:00
WP_066539730.1,live,,2026-08-31T19:45:50+00:00
WP_066977876.1,live,,2026-08-31T19:45:50+00:00
WP_066981372.1,live,,2026-08-31T19:45:50+00:00
WP_066983335.1,live,,2026-08-31T19:45:50+00:00
WP_066983783.1,live,,2026-08-31T19:45:50+00:00
WP_066984033.1,live,,2026-08-31T19:45:50+00:00
WP_066984369.1,live,,2026-08-31T19:45:50+00:00
WP_066984473.1,live,,2026-08-31T19:45:50+00:00
WP_066984948.1,live,,2026-08-31T19:45:50+00:00
WP_066986198.1,live,,2026-08-31T19:45:50+00:00
WP_066986624.1,live,,2026-08-31T19:45:50+00:00
WP_066986630.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_066988010.1,live,,2026-08-31T19:45:50+00:00
WP_066988219.1,live,,2026-08-31T19:45:50+00:00
WP_067616198.1,live,,2026-08-31T19:45:50+00:00
WP_067616779.1,live,,2026-08-31T19:45:50+00:00
WP_067616781.1,live,,2026-08-31T19:45:50+00:00
WP_067616815.1,live,,2026-08-31T19:45:50+00:00
WP_067617084.1,live,,2026-08-31T19:45:50+00:00
WP_067617179.1,live,,2026-08-31T19:45:50+00:00
WP_067617212.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_067617274.1,live,,2026-08-31T19:45:50+00:00
WP_067618906.1,live,,2026-08-31T19:45:50+00:00
WP_067620113.1,live,,2026-08-31T19:45:50+00:00
WP_067620254.1,live,,2026-08-31T19:45:50+00:00
WP_067620791.1,live,,2026-08-31T19:45:50+00:00
WP_067621590.1,live,,2026-08-31T19:45:50+00:00
WP_067625925.1,live,,2026-08-31T19:45:50+00:00
WP_067625928.1,live,,2026-08-31T19:45:50+00:00
WP_067727229.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_067728934.1,live,,2026-08-31T19:45:50+00:00
WP_067729351.1,live,,2026-08-31T19:45:50+00:00
WP_067729404.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_067729739.1,live,,2026-08-31T19:45:50+00:00
WP_067730632.1,live,,2026-08-31T19:45:50+00:00
WP_068136430.1,live,,2026-08-31T19:45:50+00:00
WP_068139935.1,live,,2026-08-31T19:45:50+00:00
WP_068139938.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_068141736.1,live,,2026-08-31T19:45:50+00:00
WP_068142076.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_068549285.1,live,,2026-08-31T19:45:50+00:00
WP_068549328.1,live,,2026-08-31T19:45:50+00:00
WP_068549420.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_068549426.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_068550078.1,live,,2026-08-31T19:45:50+00:00
WP_069476912.1,live,,2026-08-31T19:45:50+00:00
WP_069476913.1,live,,2026-08-31T19:45:50+00:00
WP_069477937.1,live,,2026-08-31T19:45:50+00:00
WP_069477945.1,live,,2026-08-31T19:45:50+00:00
WP_069700603.1,live,,2026-08-31T19:45:50+00:00
WP_069700645.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_069701878.1,live,,2026-08-31T19:45:50+00:00
WP_069701919.1,live,,2026-08-31T19:45:50+00:00
WP_069701927.1,live,,2026-08-31T19:45:50+00:00
WP_069702794.1,live,,2026-08-31T19:45:50+00:00
WP_070115803.1,live,,2026-08-31T19:45:50+00:00
WP_070116301.1,live,,2026-08-31T19:45:50+00:00
WP_070116310.1,live,,2026-08-31T19:45:50+00:00
WP_070118081.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_070118794.1,live,,2026-08-31T19:45:50+00:00
WP_070118799.1,live,,2026-08-31T19:45:50+00:00
WP_070118804.1,live,,2026-08-31T19:45:50+00:00
WP_071243950.1,live,,2026-08-31T19:45:50+00:00
WP_071244180.1,live,,2026-08-31T19:45:50+00:00
WP_072787897.1,live,,2026-08-31T19:45:50+00:00
WP_072788811.1,live,,2026-08-31T19:45:50+00:00
WP_072788934.1,live,,2026-08-31T19:45:50+00:00
WP_072791085.1,live,,2026-08-31T19:45:50+00:00
WP_072791092.1,live,,2026-08-31T19:45:50+00:00
WP_072791114.1,live,,2026-08-31T19:45:50+00:00
WP_073028411.1,live,,2026-08-31T19:45:50+00:00
WP_073615050.1,live,,2026-08-31T19:45:50+00:00
WP_073615079.1,live,,2026-08-31T19:45:50+00:00
WP_074200889.1,live,,2026-08-31T19:45:50+00:00
WP_074201400.1,live,,2026-08-31T19:45:50+00:00
WP_075752172.1,live,,2026-08-31T19:45:50+00:00
WP_075752316.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_075753072.1,live,,2026-08-31T19:45:50+00:00
WP_075755007.1,live,,2026-08-31T19:45:50+00:00
WP_075755068.1,live,,2026-08-31T19:45:50+00:00
WP_075755824.1,live,,2026-08-31T19:45:50+00:00
WP_075757079.1,live,,2026-08-31T19:45:50+00:00
WP_075757323.1,live,,2026-08-31T19:45:50+00:00
WP_075757490.1,live,,2026-08-31T19:45:50+00:00
WP_075758228.1,live,,2026-08-31T19:45:50+00:00
WP_076750791.1,live,,2026-08-31T19:45:50+00:00
WP_077718260.1,live,,2026-08-31T19:45:50+00:00
WP_077719722.1,live,,2026-08-31T19:45:50+00:00
WP_077720757.1,live,,2026-08-31T19:45:50+00:00
WP_077720945.1,live,,2026-08-31T19:45:50+00:00
WP_078801577.1,live,,2026-08-31T19:45:50+00:00
WP_079553504.1,live,,2026-08-31T19:45:50+00:00
WP_080507604.1,live,,2026-08-31T19:45:50+00:00
WP_080508188.1,live,,2026-08-31T19:45:50+00:00
WP_080593847.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_080664812.1,live,,2026-08-31T19:45:50+00:00
WP_081441094.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_081441185.1,live,,2026-08-31T19:45:50+00:00
WP_081446265.1,suppressed,This protein record was suppressed because it is no longer annotated on any genome,2026-08-31T19:45:50+00:00
WP_081455229.1,live,,2026-08-31T19:45:50+00:00
WP_081455335.1,live,,2026-08-31T19:45:50+00:00
WP_081545389.1,live,,2026-08-31T19:45:50+00:00
WP_081545454.1,live,,2026-08-31T19:45:50+00:00
WP_081545720.1,live,,2026-08-31T19:45:50+00:00
WP_081545779.1,live,,2026-08-31T19:45:50+00:00
WP_081545786.1,live,,2026-08-31T19:45:50+00:00
WP_081545815.1,live,,2026-08-31T19:45:50+00:00
WP_081545879.1,live,,2026-08-31T19:45:50+00:00
WP_081548837.1,live,,2026-08-31T19:45:50+00:00
WP_081548839.1,live,,2026-08-31T19:45:50+00:00
WP_081548841.1,live,,2026-08-31T19:45:50+00:00
WP_081548847.1,live,,2026-08-31T19:45:50+00:00
WP_081548877.1,live,,2026-08-31T19:45:50+00:00
WP_081549871.1,live,,2026-08-31T19:45:50+00:00
WP_081549891.1,live,,2026-08-31T19:45:50+00:00
WP_081549905.1,live,,2026-08-31T19:45:50+00:00
WP_081549909.1,live,,2026-08-31T19:45:50+00:00
WP_081550806.1,live,,2026-08-31T19:45:50+00:00
